Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Location,Bin name,Incoming (not editable),Unavailable (not editable),Committed (not editable),Available (not editable),On hand (current),On hand (new)
elf-bar-plus50-prefilled-pods,Elf Bar Plus50 Prefilled Pods,Flavour,Kiwi Passion Fruit Guava,,,,,20mgElfbarPlus50PrefilledPodsKiwiPassionFruitGuava,,,JM Warehouse,,0,0,0,0,0,
elf-bar-plus50-prefilled-pods,Elf Bar Plus50 Prefilled Pods,Flavour,Strawberry Raspberry Cherry Ice,,,,,20mgElfbarPlus50PrefilledPodsStrawberryRaspberryCherryIce,,,JM Warehouse,,0,0,0,0,0,
10mg-tens-salts-10ml-nic-salts-50vg-50pg-full-box-pack-of-10,10mg Tens Salts 10ml Nic Salts (50VG/50PG) - (Full Box) Pack Of 10,Flavour,Strawberry Kiwi,,,,,BL0006X0285,,,JM Warehouse,,0,0,0,5,5,
10mg-tens-salts-10ml-nic-salts-50vg-50pg-full-box-pack-of-10,10mg Tens Salts 10ml Nic Salts (50VG/50PG) - (Full Box) Pack Of 10,Flavour,Pink Lemonade,,,,,BK0130X0285,,,JM Warehouse,,0,0,0,3,3,
10mg-tens-salts-10ml-nic-salts-50vg-50pg-full-box-pack-of-10,10mg Tens Salts 10ml Nic Salts (50VG/50PG) - (Full Box) Pack Of 10,Flavour,Kiwi Passion Guava Ice,,,,,BO0453X0285,,,JM Warehouse,,0,0,0,5,5,
10mg-tens-salts-10ml-nic-salts-50vg-50pg-full-box-pack-of-10,10mg Tens Salts 10ml Nic Salts (50VG/50PG) - (Full Box) Pack Of 10,Flavour,Key Lime Cookie Butter,,,,,BI0106X0285,,,JM Warehouse,,0,0,0,5,5,
10mg-tens-salts-10ml-nic-salts-50vg-50pg-full-box-pack-of-10,10mg Tens Salts 10ml Nic Salts (50VG/50PG) - (Full Box) Pack Of 10,Flavour,Grape Crush,,,,,BI0100X0285,,,JM Warehouse,,0,0,0,3,3,
10mg-tens-salts-10ml-nic-salts-50vg-50pg-full-box-pack-of-10,10mg Tens Salts 10ml Nic Salts (50VG/50PG) - (Full Box) Pack Of 10,Flavour,Triple Mint,,,,,BO0447X0285,,,JM Warehouse,,0,0,0,4,4,
10mg-tens-salts-10ml-nic-salts-50vg-50pg-full-box-pack-of-10,10mg Tens Salts 10ml Nic Salts (50VG/50PG) - (Full Box) Pack Of 10,Flavour,Rhubarb Crumble,,,,,BQ0066X0285,,,JM Warehouse,,0,0,0,2,2,
10mg-tens-salts-10ml-nic-salts-50vg-50pg-full-box-pack-of-10,10mg Tens Salts 10ml Nic Salts (50VG/50PG) - (Full Box) Pack Of 10,Flavour,Watermelon Chill,,,,,BO0450X0285,,,JM Warehouse,,0,0,0,4,4,
10mg-tens-salts-10ml-nic-salts-50vg-50pg-full-box-pack-of-10,10mg Tens Salts 10ml Nic Salts (50VG/50PG) - (Full Box) Pack Of 10,Flavour,Blue Cotton Candy,,,,,BI0097X0285,,,JM Warehouse,,0,0,0,0,0,
10mg-tens-salts-10ml-nic-salts-50vg-50pg-full-box-pack-of-10,10mg Tens Salts 10ml Nic Salts (50VG/50PG) - (Full Box) Pack Of 10,Flavour,Quarter Fruit Chill,,,,,BL0003X0285,,,JM Warehouse,,0,0,0,4,4,
10mg-tens-salts-10ml-nic-salts-50vg-50pg-full-box-pack-of-10,10mg Tens Salts 10ml Nic Salts (50VG/50PG) - (Full Box) Pack Of 10,Flavour,Ice Raz Slush,,,,,BI0103X0285,,,JM Warehouse,,0,0,0,4,4,
10mg-pod-salt-nexus-10ml-nic-salt-50vg-50pg,10mg Pod Salt Nexus 10ml Nic Salt (50VG/50PG),Flavour,Rainbow,,,,,DA0016X0104,,,JM Warehouse,,0,0,0,91,91,
10mg-pod-salt-nexus-10ml-nic-salt-50vg-50pg,10mg Pod Salt Nexus 10ml Nic Salt (50VG/50PG),Flavour,Strawberry Watermelon Kiwi,,,,,DA0022X0104,,,JM Warehouse,,0,0,0,75,75,
10mg-pod-salt-nexus-10ml-nic-salt-50vg-50pg,10mg Pod Salt Nexus 10ml Nic Salt (50VG/50PG),Flavour,Sour Blue Raspberry,,,,,DA0019X0104,,,JM Warehouse,,0,0,0,83,83,
10mg-pod-salt-nexus-10ml-nic-salt-50vg-50pg,10mg Pod Salt Nexus 10ml Nic Salt (50VG/50PG),Flavour,Fuji Apple Peach,,,,,DA0004X0104,,,JM Warehouse,,0,0,0,68,68,
10mg-pod-salt-nexus-10ml-nic-salt-50vg-50pg,10mg Pod Salt Nexus 10ml Nic Salt (50VG/50PG),Flavour,Lemon Lime Sorbet,,,,,BR0239X0104,,,JM Warehouse,,0,0,0,52,52,
10mg-pod-salt-nexus-10ml-nic-salt-50vg-50pg,10mg Pod Salt Nexus 10ml Nic Salt (50VG/50PG),Flavour,Fresh Raspberry Mojito,,,,,BR0233X0104,,,JM Warehouse,,0,0,0,12,12,
10mg-pod-salt-nexus-10ml-nic-salt-50vg-50pg,10mg Pod Salt Nexus 10ml Nic Salt (50VG/50PG),Flavour,Sweet Tangerine Coconut,,,,,DA0025X0104,,,JM Warehouse,,0,0,0,51,51,
10mg-pod-salt-nexus-10ml-nic-salt-50vg-50pg,10mg Pod Salt Nexus 10ml Nic Salt (50VG/50PG),Flavour,Lemon Lime Cola,,,,,EE0175X0104,,,JM Warehouse,,0,0,0,33,33,
10mg-pod-salt-nexus-10ml-nic-salt-50vg-50pg,10mg Pod Salt Nexus 10ml Nic Salt (50VG/50PG),Flavour,Pineapple Passion Lime,,,,,DA0013X0104,,,JM Warehouse,,0,0,0,60,60,
10mg-pod-salt-nexus-10ml-nic-salt-50vg-50pg,10mg Pod Salt Nexus 10ml Nic Salt (50VG/50PG),Flavour,White Grape Cucumber Apple,,,,,DA0028X0104,,,JM Warehouse,,0,0,0,0,0,
10mg-pod-salt-nexus-10ml-nic-salt-50vg-50pg,10mg Pod Salt Nexus 10ml Nic Salt (50VG/50PG),Flavour,Triple Raspberry Ice,,,,,EE0181X0104,,,JM Warehouse,,0,0,0,58,58,
10mg-pod-salt-nexus-10ml-nic-salt-50vg-50pg,10mg Pod Salt Nexus 10ml Nic Salt (50VG/50PG),Flavour,Pink Purple Lemonade,,,,,EE0177X0104,,,JM Warehouse,,0,0,0,6,6,
10mg-pod-salt-nexus-10ml-nic-salt-50vg-50pg,10mg Pod Salt Nexus 10ml Nic Salt (50VG/50PG),Flavour,Blue Razz Cherry Blast,,,,,BR0230X0104,,,JM Warehouse,,0,0,0,36,36,
10mg-pod-salt-nexus-10ml-nic-salt-50vg-50pg,10mg Pod Salt Nexus 10ml Nic Salt (50VG/50PG),Flavour,Red Gummy Bear,,,,,EE0179X0104,,,JM Warehouse,,0,0,0,8,8,
10mg-pod-salt-nexus-10ml-nic-salt-50vg-50pg,10mg Pod Salt Nexus 10ml Nic Salt (50VG/50PG),Flavour,Pear Apple Raspberry,,,,,BR0245X0104,,,JM Warehouse,,0,0,0,77,77,
10mg-pod-salt-nexus-10ml-nic-salt-50vg-50pg,10mg Pod Salt Nexus 10ml Nic Salt (50VG/50PG),Flavour,Lime Raspberry Grapefruit,,,,,DA0007X0104,,,JM Warehouse,,0,0,0,83,83,
10mg-pod-salt-nexus-10ml-nic-salt-50vg-50pg,10mg Pod Salt Nexus 10ml Nic Salt (50VG/50PG),Flavour,Strawberry Banana Rhubarb,,,,,BR0248X0104,,,JM Warehouse,,0,0,0,30,30,
10mg-pod-salt-nexus-10ml-nic-salt-50vg-50pg,10mg Pod Salt Nexus 10ml Nic Salt (50VG/50PG),Flavour,White Gummy Bear,,,,,BR0254X0104,,,JM Warehouse,,0,0,0,67,67,
10mg-pod-salt-nexus-10ml-nic-salt-50vg-50pg,10mg Pod Salt Nexus 10ml Nic Salt (50VG/50PG),Flavour,Orange Mango Lime,,,,,BR0242X0104,,,JM Warehouse,,0,0,0,93,93,
0mg-britannia-gold-10ml-e-liquids-40vg-60pg,0mg Britannia Gold 10ml E-Liquids (40VG/60PG),Flavour,Bowman Blend,,,,,CA0151X0117,,,JM Warehouse,,0,0,0,40,40,
0mg-britannia-gold-10ml-e-liquids-40vg-60pg,0mg Britannia Gold 10ml E-Liquids (40VG/60PG),Flavour,Voodoo,,,,,CA0158X0117,,,JM Warehouse,,0,0,0,50,50,
0mg-britannia-gold-10ml-e-liquids-40vg-60pg,0mg Britannia Gold 10ml E-Liquids (40VG/60PG),Flavour,Raspberry Fizz,,,,,CA0155X0117,,,JM Warehouse,,0,0,0,116,116,
0mg-britannia-gold-10ml-e-liquids-40vg-60pg,0mg Britannia Gold 10ml E-Liquids (40VG/60PG),Flavour,Ultra Ice Mint,,,,,CA0156X0117,,,JM Warehouse,,0,0,0,38,38,
0mg-britannia-gold-10ml-e-liquids-40vg-60pg,0mg Britannia Gold 10ml E-Liquids (40VG/60PG),Flavour,Watermelon Rancher,,,,,CA0159X0117,,,JM Warehouse,,0,0,0,46,46,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Menthol,,,,,20mgEluxLegend10mlNicSaltsMenthol,,,JM Warehouse,,0,0,0,58,58,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Blueberry Cherry Cranberry,,,,,20mgEluxLegend10mlNicSaltsBlueberryCherryCranberry,,,JM Warehouse,,0,0,0,211,211,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Apple Peach,,,,,20mgEluxLegend10mlNicSaltsApplePeach,,,JM Warehouse,,0,0,0,55,55,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Strawberry Ice Cream,,,,,20mgEluxLegend10mlNicSaltsStrawberryIceCream,,,JM Warehouse,,0,0,0,55,55,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Fresh Menthol Mojito,,,,,20mgEluxLegend10mlNicSaltsFreshMentholMojito,,,JM Warehouse,,0,0,0,60,60,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Gummy Bear,,,,,20mgEluxLegend10mlNicSaltsGummyBear,,,JM Warehouse,,0,0,0,137,137,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Strawberry Ice,,,,,20mgEluxLegend10mlNicSaltsStrawberryIce,,,JM Warehouse,,0,0,0,209,209,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Triple Mango,,,,,20mgEluxLegend10mlNicSaltsTripleMango,,,JM Warehouse,,0,0,0,142,142,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Banana Ice,,,,,20mgEluxLegend10mlNicSaltsBananaIce,,,JM Warehouse,,0,0,0,213,213,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Blueberry,,,,,20mgEluxLegend10mlNicSaltsBlueberry,,,JM Warehouse,,0,0,0,60,60,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Fizzy Cherry,,,,,20mgEluxLegend10mlNicSaltsFizzyCherry,,,JM Warehouse,,0,0,0,50,50,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Cherry Ice,,,,,20mgEluxLegend10mlNicSaltsCherryice,,,JM Warehouse,,0,0,0,19,19,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Rainbow,,,,,20mgEluxLegend10mlNicSaltsRainbow,,,JM Warehouse,,0,0,0,53,53,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Kiwi Passionfruit Guava,,,,,20mgEluxLegend10mlNicSaltsKiwiPassionfruitGuava,,,JM Warehouse,,0,0,0,216,216,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Strawberry Kiwi,,,,,20mgEluxLegend10mlNicSaltsStrawberryKiwi,,,JM Warehouse,,0,0,0,78,78,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Pineapple Ice,,,,,20mgEluxLegend10mlNicSaltsPineappleIce,,,JM Warehouse,,0,0,0,116,116,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Blueberry Sour Raspberry,,,,,20mgEluxLegend10mlNicSaltsBlueberrySourRaspberry,,,JM Warehouse,,0,0,0,199,199,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Mr Blue,,,,,20mgEluxLegend10mlNicSaltsMrBlue,,,JM Warehouse,,0,0,0,175,175,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Grape,,,,,20mgEluxLegend10mlNicSaltsGrape,,,JM Warehouse,,0,0,0,107,107,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Fresh Mint,,,,,20mgEluxLegend10mlNicSaltsFreshMint,,,JM Warehouse,,0,0,0,114,114,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Grape Gummy Bear,,,,,20mgEluxLegend10mlNicSaltsGrapeGummyBear,,,JM Warehouse,,0,0,0,2,2,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Pink Lemonade,,,,,20mgEluxLegend10mlNicSaltsPinkLemonade,,,JM Warehouse,,0,0,0,183,183,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Watermelon Ice,,,,,20mgEluxLegend10mlNicSaltsWatermelonIce,,,JM Warehouse,,0,0,0,58,58,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Cola,,,,,20mgEluxLegend10mlNicSaltsCola,,,JM Warehouse,,0,0,0,112,112,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Strawberry Raspberry Cherry,,,,,20mgEluxLegend10mlNicSaltsStrawberryRaspberryCherry,,,JM Warehouse,,0,0,0,122,122,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Cherry Lime,,,,,20mgEluxLegend10mlNicSaltsCherryLime,,,JM Warehouse,,0,0,0,59,59,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Berry Lemonade,,,,,20mgEluxLegend10mlNicSaltsBerryLemonade,,,JM Warehouse,,0,0,0,100,100,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Blackberry Ice,,,,,20mgEluxLegend10mlNicSaltsBlackcurrantIce,,,JM Warehouse,,0,0,0,50,50,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Cherry Sour Raspberry,,,,,20mgEluxLegend10mlNicSaltsCherrySourRaspberry,,,JM Warehouse,,0,0,0,104,104,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Triple Melon,,,,,20mgEluxLegend10mlNicSaltsTripleMelon,,,JM Warehouse,,0,0,0,94,94,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Blueberry Bubblegum,,,,,20mgEluxLegend10mlNicSaltsBlueberryBubblegum,,,JM Warehouse,,0,0,0,153,153,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Tiger Blood,,,,,20mgEluxLegend10mlNicSaltsTigerBlood,,,JM Warehouse,,0,0,0,75,75,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Raspberry Watermelon,,,,,20mgEluxLegend10mlNicSaltsRaspberryWatermelon,,,JM Warehouse,,0,0,0,100,100,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Double Apple,,,,,20mgEluxLegend10mlNicSaltsDoubleApple,,,JM Warehouse,,0,0,0,89,89,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Oasis,,,,,20mgEluxLegend10mlNicSaltsOasis,,,JM Warehouse,,0,0,0,100,100,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Blueberry Raspberry,,,,,20mgEluxLegend10mlNicSaltsBlueberryRaspberry,,,JM Warehouse,,0,0,0,140,140,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Vanilla Tobacco,,,,,20mgEluxLegend10mlNicSaltsVanillaTobacco,,,JM Warehouse,,0,0,0,50,50,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Blackcurrant Lemonade,,,,,20mgEluxLegend10mlNicSaltsBlackcurrantLemonade,,,JM Warehouse,,0,0,0,105,105,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Hawaii Sunrise,,,,,20mgEluxLegend10mlNicSaltsHawaiiSunrise,,,JM Warehouse,,0,0,0,23,23,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Lemon & Lime,,,,,20mgEluxLegend10mlNicSaltsLemonLime,,,JM Warehouse,,0,0,0,125,125,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Blue Razz Cherry,,,,,20mgEluxLegend10mlNicSaltsBlueRazzCherry,,,JM Warehouse,,0,0,0,56,56,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Grape Berry,,,,,20mgEluxLegend10mlNicSaltsGrapeBerry,,,JM Warehouse,,0,0,0,101,101,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Straight Tobacco,,,,,20mgEluxLegend10mlNicSaltsStraightTobacco,,,JM Warehouse,,0,0,0,34,34,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Strawberry Watermelon Bubblegum,,,,,20mgEluxLegend10mlNicSaltsStrawberryWatermelonBubblegum,,,JM Warehouse,,0,0,0,139,139,
20mg-elux-legend-10ml-nic-salts-50vg-50pg,20mg Elux Legend 10ml Nic Salts (50VG/50PG),Flavour,Blackcurrant Menthol,,,,,20mgEluxLegend10mlNicSaltsBlackcurrantMenthol,,,JM Warehouse,,0,0,0,78,78,
bulk-buy-0mg-effin-juice-50ml-shortfill-50vg-50pg-multipacks-10-25-50,"Bulk Buy 0mg EFFIN Juice 50ml Shortfill (50VG/50PG) - Multipacks (10, 25 & 50)",Flavour,Coconut Melon,Quantity,10x,,,Z8839,,,JM Warehouse,,0,0,0,4997,4997,
bulk-buy-0mg-effin-juice-50ml-shortfill-50vg-50pg-multipacks-10-25-50,"Bulk Buy 0mg EFFIN Juice 50ml Shortfill (50VG/50PG) - Multipacks (10, 25 & 50)",Flavour,Coconut Melon,Quantity,50x,,,Z8885,,,JM Warehouse,,0,0,0,5000,5000,
bulk-buy-0mg-effin-juice-50ml-shortfill-50vg-50pg-multipacks-10-25-50,"Bulk Buy 0mg EFFIN Juice 50ml Shortfill (50VG/50PG) - Multipacks (10, 25 & 50)",Flavour,Coconut Melon,Quantity,25x,,,Z8862,,,JM Warehouse,,0,0,0,500,500,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Mr Blue,,,,,EG0016X0506,,,JM Warehouse,,0,0,0,41,41,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Lychee Ice,,,,,EG0015X0506,,,JM Warehouse,,0,0,0,33,33,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Spearmint,,,,,EG0026X0506,,,JM Warehouse,,0,0,0,40,40,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Mr Pink,,,,,EG0017X0506,,,JM Warehouse,,0,0,0,0,0,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Vanilla Custard,,,,,EG0033X0506,,,JM Warehouse,,0,0,0,48,48,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Fizzy Cola,,,,,EG0011X0506,,,JM Warehouse,,0,0,0,140,140,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Blue Slush,,,,,EG0004X0506,,,JM Warehouse,,0,0,0,50,50,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Sour Blue Raspberry,,,,,EG0025X0506,,,JM Warehouse,,0,0,0,54,54,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Fizzy Cherry Cola,,,,,EG0010X0506,,,JM Warehouse,,0,0,0,50,50,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,The Black,,,,,EG0029X0506,,,JM Warehouse,,0,0,0,94,94,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Mr White,,,,,EG0018X0506,,,JM Warehouse,,0,0,0,89,89,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Blueberry Blitz,,,,,EG0005X0506,,,JM Warehouse,,0,0,0,45,45,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Sensation X,,,,,EG0024X0506,,,JM Warehouse,,0,0,0,50,50,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Lemon & Lime Lolly,,,,,EG0013X0506,,,JM Warehouse,,0,0,0,39,39,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Strawberry Storm,,,,,EG0303X0506,,,JM Warehouse,,0,0,0,67,67,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Tobacco Ziggicig,,,,,EG0032X0506,,,JM Warehouse,,0,0,0,50,50,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Rockin Raspberry Sorbet,,,,,EG0023X0506,,,JM Warehouse,,0,0,0,50,50,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Caramel Latte,,,,,EG0009X0506,,,JM Warehouse,,0,0,0,60,60,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Ice Menthol,,,,,EG0012X0506,,,JM Warehouse,,0,0,0,50,50,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Watermelon Sugar,,,,,EG0034X0506,,,JM Warehouse,,0,0,0,50,50,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Banana Candy Ice,,,,,EG0001X0506,,,JM Warehouse,,0,0,0,29,29,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Loco Lemon Tart,,,,,EG0014X0506,,,JM Warehouse,,0,0,0,0,0,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Banana Caramel Waffle,,,,,EG0002X0506,,,JM Warehouse,,0,0,0,80,80,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Mrs Red,,,,,EG0019X0506,,,JM Warehouse,,0,0,0,22,22,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Strawberry Chew,,,,,EG0027X0506,,,JM Warehouse,,0,0,0,53,53,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Pineapple & Mango Ice Cream,,,,,EG0021X0506,,,JM Warehouse,,0,0,0,20,20,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Summer Fruits,,,,,EG0028X0506,,,JM Warehouse,,0,0,0,46,46,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,The Grape Escape,,,,,EG0031X0506,,,JM Warehouse,,0,0,0,124,124,
3mg-ohm-brew-balanced-blend-10ml-nic-salts-50vg-50pg,3mg Ohm Brew Balanced Blend 10ml Nic Salts (50VG/50PG),Flavour,Passionfruit & Mango,,,,,EG0020X0506,,,JM Warehouse,,0,0,0,50,50,
